Date,INFY_Close,INFY_Volume,WIPRO_Close,WIPRO_Volume,HCLTECH_Close,HCLTECH_Volume,TCS_Close,TCS_Volume,INFY_Return,WIPRO_Return,HCLTECH_Return,TCS_Return,Tech_Sector_Return,INFY_Cumulative,WIPRO_Cumulative,HCLTECH_Cumulative,TCS_Cumulative,Tech_Sector_Cumulative,INFY_Volatility,WIPRO_Volatility,HCLTECH_Volatility,TCS_Volatility,Tech_Sector_Volatility,Tech_Sector_Volume
2010-01-04,2612.6,508658,693.8,767166,371.1,408037,751.65,981841,0.00442120641267163,0.020294117647058796,-0.000538647993536201,0.001866044651782639,0.006510680179494216,1.7019641054037336,1.2276386799964547,1.1658812441093278,0.7608178551546126,1.6298830829376745,0.2407147831360473,0.2687985073240679,0.39011669910325325,0.2693740120306076,0.24583950517999778,666425.5
2010-01-05,2621.35,861941,704.75,1120433,379.45,1259474,751.85,1007244,0.0033491540993646485,0.015782646295762426,0.022500673672864346,0.00026608128783345286,0.010474638838956218,1.707664245464318,1.2470140670618355,1.192114357524345,0.7610202945493189,1.6469555195811711,0.24032137311169702,0.2677828580967903,0.3746520057979943,0.2692352143238117,0.24235291589583915,1062273.0
2010-01-06,2583.1,852161,690.5,1029382,368.0,998080,734.85,1674588,-0.014591718007896715,-0.020219936147570006,-0.030175253656608225,-0.022610893130278642,-0.021899450235588397,1.682746490342335,1.2217995222507236,1.1561420043983632,0.743812945999291,1.6108880991398757,0.23581089460969074,0.25279250823556465,0.37663976633848,0.261732897650698,0.2362322982822014,1138552.75
2010-01-07,2525.05,1361575,678.25,1031096,360.15,916485,714.4,3237446,-0.022472997561069907,-0.0177407675597393,-0.021331521739130443,-0.027828808600394717,-0.022343523865083592,1.6449301325689727,1.200123860921873,1.1314797360980178,0.7231135178905811,1.5748951824527648,0.23740341196711806,0.25445800382976985,0.3717622330145623,0.25801932512978276,0.23491659956971236,1636650.5
2010-01-08,2464.2,1581164,668.05,642789,351.75,1560373,699.8,3024089,-0.024098532702322872,-0.015038702543310078,-0.023323615160349753,-0.02043673012318037,-0.020724395132290768,1.605289729976223,1.18207555516234,1.1050895381715335,0.7083354420770277,1.5422564323996726,0.24094033016492,0.2510214995723844,0.37549611767325913,0.2593371168142781,0.237100746864251,1702103.75
2010-01-11,2489.65,981207,661.4,1277525,355.25,1435583,714.2,2159204,0.010327895463030812,-0.009954344734675491,0.00995024875621886,0.020577307802229328,0.007725276821700877,1.6218689944952944,1.1703087675838213,1.1160854539742353,0.7229110784958749,1.5541707902700088,0.23532960538950365,0.2406972810848143,0.3747637847278388,0.2549476783190517,0.23103037547741556,1463379.75
2010-01-12,2586.95,3107460,693.8,2338854,367.85,2262867,750.05,4513845,0.03908179864639605,0.0489869972785002,0.03546798029556664,0.05019602352282271,0.0434331999358214,1.6852545519689923,1.227638679996455,1.155670750863962,0.759198339996963,1.6216734009382199,0.24717077899722625,0.2578515124399662,0.3805291959369037,0.2695842285937558,0.24481068438850132,3055756.5
2010-01-13,2683.5,2463005,715.6,2538808,377.95,2016126,788.55,5455136,0.03732194282842727,0.03142115883539942,0.02745684382221003,0.05132991133924403,0.03688246420632019,1.7481515260089258,1.2662125099531036,1.1874018221803302,0.7981679234779083,1.6814847121026653,0.25391991668305774,0.2624286758919849,0.3827362914174195,0.28219293139265866,0.25156473828822046,3118268.75
2010-01-14,2689.75,1051738,741.1,4383044,370.1,1940811,779.85,5163807,0.002329047885224478,0.035634432643935066,-0.020769943114168465,-0.011032908502948358,0.0015401572280106801,1.7522230546236288,1.3113332743519355,1.1627395538799847,0.7893618098081883,1.6840744629357998,0.251818776478757,0.2698102800405515,0.38596457744146745,0.2799437703973569,0.2515998944463101,3134850.0
2010-01-15,2675.8,631188,735.9,3302495,369.4,687333,791.4,3972504,-0.005186355609257287,-0.00701659695047907,-0.0018913807079169453,0.014810540488555457,0.00017905180522553854,1.7431354027556116,1.3021321772980559,1.1605403707194442,0.8010526848524718,1.6843759995085228,0.25242634418855614,0.270803772853743,0.386118086198261,0.2794575202285064,0.25169859210211637,2148380.0
2010-01-18,2686.65,767511,747.5,1799851,376.55,760554,802.2,3630542,0.004054862097316647,0.015763011278706385,0.019355711965349354,0.013646702047005466,0.013205071847094463,1.7502035764307362,1.3226577014951717,1.1830034558592495,0.8119844121666073,1.7066183055995543,0.25214448407922047,0.27038798981537054,0.3830187714682454,0.2782271534617131,0.2509982469726543,1739614.5
2010-01-19,2635.9,729689,738.95,922176,376.8,815335,780.7,2577425,-0.018889695345504665,-0.011438127090300898,0.0006639224538573796,-0.026801296434804334,-0.01411629910418813,1.7171427640793469,1.3075289746085046,1.1837888784165853,0.7902221772356898,1.6825271711410283,0.25550129069240496,0.2722957450873398,0.37836393287059894,0.28377598983094954,0.25215460358364705,1261156.25
2010-01-20,2657.7,761499,726.55,2344389,381.0,2694075,779.4,2173527,0.008270419970408449,-0.016780567020772796,0.011146496815286566,-0.0016651722812861536,0.00024279437090901634,1.731344255887431,1.2855878970184842,1.1969839773798274,0.7889063211700993,1.682935679267083,0.25554350765620776,0.27248338237159203,0.3774766958644626,0.2823609996821654,0.2519211724625571,1993372.5
2010-01-21,2625.2,835349,709.45,1928658,370.5,1055745,770.65,2544752,-0.0122286187304812,-0.023535888789484427,-0.027559055118110187,-0.011226584552219698,-0.018637536797573878,1.710172307090975,1.25533044324515,1.163996229971722,0.7800495976517026,1.6515699036167928,0.2546675163421227,0.27604662771347727,0.38242336256279613,0.28134879076782965,0.2547050361475396,1591126.0
2010-01-22,2575.6,1685812,700.05,1717686,382.65,1894439,757.85,3787495,-0.018893798567728104,-0.013249700472196868,0.03279352226720644,-0.01660935573866207,-0.003989833127845149,1.6778606560046911,1.2386976908785217,1.202167766258244,0.7670934763905052,1.6449804153023904,0.2583324825180191,0.2780970148276036,0.3874383432935628,0.2841268152948536,0.2550209724787082,2271358.0
2010-01-25,2542.3,812339,695.1,898483,361.2,2116291,756.2,1504143,-0.012929026246311426,-0.007070923505463789,-0.05605644845158764,-0.002177211849310523,-0.019558402513168344,1.6561675515455532,1.229938954259925,1.1347785108388284,0.7654233513841789,1.6128072262136275,0.25811732891666384,0.275303425463798,0.40228095230413274,0.28407732572631794,0.25873312176910246,1332814.0
2010-01-27,2502.25,1230107,655.4,1848422,330.2,1546653,743.3,2422199,-0.015753451598945922,-0.05711408430441667,-0.08582502768549283,-0.017058979106056693,-0.04393788567372803,1.6300771961825355,1.1596921171370376,1.0373861137291835,0.7523660104256283,1.5419438866944908,0.26057519574337723,0.2938522528501767,0.4386849964529678,0.28695570955173455,0.2755932468180192,1761845.25
2010-01-28,2491.75,1591609,673.45,1531589,347.35,2535317,741.75,3268598,-0.00419622339894099,0.027540433323161473,0.05193821926105402,-0.0020852953047221234,0.018299283470138095,1.6232370281098343,1.191630540564446,1.0912661011624225,0.7507971051166552,1.5701603549721597,0.2563590506800462,0.29878787687533237,0.45018078758413904,0.2851249594875721,0.2762583470785492,2231778.25
2010-01-29,2475.5,1876535,647.95,2210514,346.8,1965223,736.2,2736663,-0.006521521019363874,-0.03786472640879057,-0.0015834173024327214,-0.007482305358948338,-0.013362992522383876,1.6126510537116063,1.146509776165614,1.0895381715362837,0.745179411913558,1.549178313889723,0.25689856476440087,0.3028256244065215,0.4490778101748672,0.28486190740288836,0.2762736730891385,2197233.75
2010-02-01,2451.25,1538598,668.3,1224195,347.7,737490,746.15,1689006,-0.009796000807917538,0.031406744347557636,0.0025951557093424338,0.013515349089921136,0.009430312084725917,1.5968535226865583,1.1825179155976229,1.0923656927426926,0.7552507718001918,1.5637875488645925,0.2501048667819197,0.29625764522070075,0.4164205375457143,0.27427823628715753,0.25800773148230505,1297322.25
2010-02-02,2439.95,1236173,653.2,936220,342.15,1317103,738.4,2369594,-0.004609892911779823,-0.022594643124345226,-0.015962036238136412,-0.010386651477584885,-0.013388305937961587,1.589492198951175,1.15579934530655,1.0749293119698367,0.7474062452553263,1.5428510827384183,0.234989342763669,0.2958178549393072,0.41706124868475003,0.2690569565122081,0.2535126025847375,1464772.5
2010-02-03,2473.2,800701,671.65,769763,348.95,556915,752.95,1488838,0.013627328428861274,0.028245560318432172,0.01987432412684509,0.019704767063922102,0.02036299498451516,1.6111527311813956,1.1884455454304106,1.0962928055293717,0.7621337112202031,1.5742681515980745,0.23559528414594047,0.3007770991501138,0.40815686002573925,0.27104368906815635,0.2556425921986154,904054.25
2010-02-04,2429.05,772051,655.2,739314,337.15,862927,738.7,1358306,-0.01785136665049314,-0.02449192287649804,-0.033815732913024865,-0.018925559466099973,-0.023771145476529004,1.582391453047133,1.1593382287888114,1.0592208608231197,0.7477099043473857,1.5368459943473702,0.2389683516602539,0.30554543632113235,0.4144513588745878,0.27448220318529987,0.26124411719825064,933149.5
2010-02-05,2352.7,1693109,644.05,1420319,337.15,1068463,723.5,2303559,-0.03143204133303157,-0.01701770451770468,0.0,-0.02057668877758234,-0.017256608657079647,1.5326536594899196,1.1396089533752043,1.0592208608231197,0.7323245103497137,1.5103252444567172,0.2481677637050665,0.30765552116621064,0.41230419981606076,0.2786863203877205,0.26376979144702184,1621362.5
2010-02-06,2379.45,59915,648.1,54556,339.45,86050,729.7,79487,0.011369915416330256,0.006288331651269408,0.006821889366750655,0.008569454042847369,0.008262397619299422,1.550079801960849,1.1467751924267835,1.0664467483506095,0.7386001315856062,1.5228041521608844,0.24858522024625251,0.3057939422189311,0.40964263956009456,0.2788540060597675,0.2631241375708394,70002.0
2010-02-08,2403.6,1156560,636.2,1066849,341.6,470394,724.15,2085172,0.010149404274097051,-0.018361363987039026,0.006333775224628191,-0.007605865424146985,-0.002371012478115192,1.565812188528062,1.1257188357073287,1.0732013823436979,0.7329824383825089,1.5191935645143853,0.2359117289110349,0.2985586964668402,0.3935918540563679,0.27386475949487976,0.2501171778449294,1194743.75
2010-02-09,2473.8,1298424,654.3,999924,346.75,771804,735.15,1502947,0.02920619071392916,0.02845017290160312,0.015076112412177878,0.01519022302009243,0.021980674761950647,1.6115435979284074,1.1577457312217936,1.0893810870248162,0.7441166050913504,1.5525864641564244,0.24252208390287824,0.30297098869356714,0.38916034274611583,0.2737683791534753,0.25154635061813224,1143274.75
2010-02-10,2466.95,898498,647.7,769139,348.1,948024,732.3,1168687,-0.002769019322499955,-0.010087116001833873,0.0038932948810381784,-0.0038767598449296337,-0.003209900072056321,1.6070812025666925,1.1460674157303314,1.0936223688344298,0.7412318437167869,1.547602816753255,0.2410808808093829,0.3026650786576055,0.3887502063367602,0.27064955995398465,0.25004367230805374,946087.0
2010-02-11,2498.45,806736,655.7,479044,348.85,410074,742.7,1206578,0.01276880358337218,0.012351397251814111,0.0021545532892845998,0.014201829851153924,0.010369145993906204,1.627601706784796,1.1602229496593768,1.0959786365064372,0.7517586922415098,1.5636501363007498,0.24214632729183896,0.30329437551106325,0.3878284186922046,0.2713121401296164,0.2505928776439998,725608.0
2010-02-15,2498.65,1118766,659.9,627911,361.4,2064098,746.15,978241,8.004963077112848e-05,0.00640536830867755,0.035975347570588845,0.004645213410529037,0.01177649473014164,1.6277319957004668,1.1676546049721253,1.1354068488846965,0.7552507718001918,1.5820644538906807,0.23903284863335716,0.30319433949112445,0.39364694711586673,0.26133039004721154,0.24872345042898708,1197254.0
2010-02-16,2541.45,552262,669.95,640257,360.7,1021864,758.15,830245,0.017129249794889168,0.015229580239430218,-0.0019369120088543745,0.01608255712658302,0.011626118788012008,1.6556138236539535,1.1854374944704884,1.133207665724156,0.7673971354825644,1.600457723161905,0.23971356685913647,0.30462730097884,0.3934579617710121,0.2626685780364823,0.24952416420813733,761157.0
2010-02-17,2518.65,998898,671.4,831526,361.8,402201,758.65,1264145,-0.008971256566133401,0.002164340622434313,0.0030496257277516925,0.0006595000989251254,-0.0007744475292555675,1.6407608872675168,1.1880031849951276,1.1366635249764339,0.76790323396933,1.5992182526325243,0.23960082260707144,0.3046223757255518,0.38646788019032946,0.26149518532452104,0.2478368089459166,874192.5
2010-02-18,2533.65,465212,667.9,486424,360.7,436827,758.8,907403,0.0059555714370793655,-0.005212987786714307,-0.003040353786622485,0.0001977196335596343,-0.0005250126256744481,1.6505325559428041,1.1818101389011704,1.133207665724156,0.7680550635153597,1.5983786428586833,0.23950124563472058,0.304772227482606,0.38623413715027366,0.25894853656558114,0.24766477835412215,573966.5
2010-02-19,2532.4,749874,665.8,1440901,362.9,1198170,750.55,1107940,-0.0004933593827087801,-0.003144183260967215,0.006099251455503163,-0.01087243015287298,-0.002102680335261453,1.6497182502198635,1.178094311244796,1.1401193842287114,0.7597044384837285,1.5950177635180423,0.23878980583280443,0.30452369417539743,0.3710486908568705,0.26021524188662115,0.24706571921395334,1124221.25
2010-02-22,2568.35,731925,668.15,443931,364.15,914413,757.25,1071730,0.014196019586163233,0.0035295884650046183,0.0034444750620006293,0.008926787022849991,0.007524217534004618,1.6731376828116356,1.1822524993364532,1.1440464970153907,0.7664861582063865,1.6070190241413536,0.23935595228505557,0.3045252893491034,0.3701518397358361,0.26040903939225196,0.24739906110872706,790499.75
2010-02-23,2581.3,473254,676.35,553498,363.05,474945,762.1,926526,0.0050421476823643285,0.012272693257502132,-0.0030207332143346033,0.006404754044239125,0.0051747154424427455,1.6815738901013007,1.1967619216137246,1.1405906377631132,0.7713953135280122,1.6153348903018774,0.23949674522113384,0.3053608111215295,0.3699618358627767,0.26048429383447497,0.24750076930175302,607055.75
2010-02-24,2576.3,678377,672.2,816936,365.45,682450,765.35,2038029,-0.001937008484097169,-0.006135876395357398,0.006610659688748077,0.004264532213620331,0.0007005767557284603,1.6783166672095382,1.1894187383880324,1.1481306943135372,0.7746849536919881,1.61646655637874,0.23610230382052505,0.30088975871490203,0.36810236143585867,0.25620561381882956,0.24334440394782664,1053948.0
2010-02-25,2617.35,1091196,669.4,960636,367.7,806925,766.25,1336492,0.01593370337305422,-0.004165426956263096,0.006156792994937765,0.0011759325798654796,0.004775250497898592,1.705058467150908,1.1844643015128664,1.1551994973295598,0.775595930968166,1.624185589106924,0.23019936093849508,0.30008487744968365,0.3661321180173566,0.24983250074183333,0.23919162600187466,1048812.25
2010-02-26,2601.95,1318296,677.5,730767,367.1,1027923,761.8,1507967,-0.005883813781114466,0.01210038840752925,-0.0016317650258361738,-0.005807504078303438,-0.0003056736194312071,1.6950262206442794,1.1987967796160248,1.153314483191954,0.7710916544359528,1.6236891184192734,0.2269046813368929,0.3003283367014542,0.3645671617665071,0.2451060879330934,0.2364268056366308,1146238.25
2010-03-02,2641.0,1066832,701.25,1071441,364.85,656434,763.2,2026676,0.015007974788139755,0.035055350553505615,-0.006129120130754617,0.0018377526909951758,0.011442989475471482,1.7204651314289445,1.2408210209678783,1.1462456801759313,0.7725087301988964,1.6422689759127829,0.22831957482098814,0.3070394644107066,0.3644550620589709,0.24482254299892076,0.23703543547826467,1205345.75
2010-03-03,2666.25,738122,698.5,847091,364.3,860745,768.75,1377371,0.009560772434683784,-0.0039215686274509665,-0.001507468822803948,0.007272012578616316,0.0028509368907612964,1.736914107032345,1.235955056179769,1.1445177505497923,0.7781264234019937,1.6469509811207652,0.22884548928210366,0.30658972655817157,0.3575113862151095,0.2449207191404887,0.23561534077508656,955832.25
2010-03-04,2623.8,844405,693.75,938007,362.3,286888,763.9,1026803,-0.01592123769338949,-0.006800286327845351,-0.005489980785067239,-0.006308943089430974,-0.008630111973933263,1.7092602846812817,1.2275502079093983,1.1382343700911055,0.7732172680803681,1.6327376097381137,0.23092715359034566,0.3063216702339081,0.35631750139522994,0.24514839775779093,0.2362907590934643,774025.75
2010-03-05,2635.7,623101,685.85,647301,359.2,400291,762.6,643656,0.004535406662093067,-0.011387387387387315,-0.008556444935136742,-0.0017017934284591085,-0.004277554772222525,1.7170124751636762,1.213571618154466,1.128495130380141,0.7719014120147778,1.6257534851837914,0.2309882240913912,0.3072332094139898,0.355968271901116,0.24496550455333904,0.23649837675525037,578587.25
2010-03-08,2659.55,1083124,697.7,828407,359.4,380219,762.7,1507870,0.009048829532951608,0.017277830429394125,0.000556792873051215,0.0001311303435616029,0.006753645794739638,1.7325494283573837,1.2345395027868644,1.1291234684260096,0.772002631712131,1.6367332483722863,0.23145803680464355,0.3089325382399026,0.354278068806794,0.2448133404883369,0.23650580055714254,949905.0
2010-03-09,2683.95,994844,702.05,742189,361.35,405682,768.7,1728866,0.009174484405256367,0.006234771391715466,0.005425709515859856,0.007866789038940558,0.0071754385879430616,1.7484446760691843,1.2422365743607826,1.1352497643732293,0.7780758135533172,1.648477527280826,0.22762045700048003,0.3077998962459066,0.3540078203278726,0.24506147501276637,0.23589122591289174,967895.25
2010-03-10,2659.25,916369,696.3,526087,358.05,460094,780.05,2293937,-0.009202854002496208,-0.008190299836194015,-0.0091324200913242,0.01476518797970594,-0.0029400964875771207,1.7323539949838778,1.2320622843492812,1.1248821866163963,0.7895642492028946,1.6436308442930179,0.22863781036250716,0.3077961531346694,0.35267798869291106,0.24561667566229559,0.23513962580586262,1049121.75
2010-03-11,2682.95,537303,709.4,1126965,360.4,430534,791.6,1607015,0.008912287299050359,0.018813729714203697,0.0065633291439741726,0.014806743157490088,0.012274022328679579,1.7477932314908318,1.2552419711580929,1.1322651586553532,0.8012551242471784,1.6638048059759767,0.22906644773093707,0.30904654455854724,0.35144830746423505,0.24696185243235785,0.23561142277075017,925454.25
2010-03-12,2673.25,397115,710.05,957997,360.55,349317,796.95,1255488,-0.0036154233213440135,0.0009162672681137796,0.00041620421753618686,0.006758463870641718,0.0011188780087369177,1.7414742190808126,1.2563921082898277,1.1327364121897547,0.8066703780555695,1.6656664005842141,0.22928908601896023,0.30861818369074373,0.3510242113935886,0.24713240650689228,0.23546645502864647,739979.25
2010-03-15,2701.25,1322857,728.65,1340014,369.15,1086911,818.0,3027217,0.010474141962031336,0.026195338356453712,0.023852447649424402,0.026413200326243835,0.02173378207353832,1.7597146672746826,1.289303724674858,1.1597549481621077,0.8279771243483981,1.7018676311417265,0.22822078797230907,0.3099193968981841,0.3527563131441605,0.25195720609835476,0.2389475980854267,1694249.75
2010-03-16,2732.35,735168,727.7,777028,373.1,1195946,829.0,1544428,0.01151318833873205,-0.0013037809647977738,0.010700257347961761,0.01344743276283622,0.008589274371183064,1.7799745936614453,1.287622755020784,1.1721646245680142,0.8391112910572397,1.716485439169038,0.22914268875655514,0.3099810358660367,0.3522866566198963,0.25229080399462134,0.23910023024307323,1063142.5
2010-03-17,2738.3,794000,739.1,678102,381.7,1080714,840.7,2087397,0.002177612677731755,0.015665796344647598,0.023050120611096236,0.014113389626055461,0.013751729814882763,1.7838506889026429,1.3077943908696736,1.1991831605403673,0.8509539956475529,1.740090083159671,0.2272955094651881,0.3094684323356448,0.3538252068934725,0.2515729839232081,0.23840179002770567,1160053.25
2010-03-18,2787.6,1115381,728.95,546634,375.85,373164,825.85,1862277,0.018003871014863115,-0.013732918414287587,-0.015326172386690984,-0.0176638515522779,-0.0071797678345983384,1.8159669066154207,1.2898345571971974,1.1808042726987087,0.8359228705906168,1.7275966403512977,0.22970590032276608,0.3110977286568425,0.3464064559732945,0.2540499675682563,0.23756051557703797,974364.0
2010-03-19,2772.35,1572818,726.5,532244,374.05,305059,820.9,2358312,-0.0054706557612282936,-0.003360998696755657,-0.004789144605560791,-0.005993824544408888,-0.004903655901988407,1.806032376795545,1.2854994249314273,1.1751492302858906,0.830912495571638,1.7191251008895838,0.22820816256286136,0.31119207019579553,0.34430616981159307,0.25446285131928487,0.2378498267497726,1192108.25
2010-03-22,2757.4,513566,728.0,503196,369.05,325959,827.6,1655055,-0.005392537017331778,0.002064693737095613,-0.013367196898810274,0.008161773663052818,-0.002133316628998405,1.7962932803491753,1.2881535875431231,1.1594407791391736,0.8376942152942961,1.7154576627245275,0.22808436198105617,0.3111514320369573,0.34144960603031244,0.2543717239362532,0.23763892265280842,749444.0
2010-03-23,2775.5,599070,720.25,598038,367.1,399621,828.65,847482,0.006564154638427411,-0.010645604395604358,-0.0052838368784716705,0.0012687288545190079,-0.0020241394452824024,1.8080844272173553,1.2744404140493606,1.1533144831919542,0.8387570221165036,1.7119853372026947,0.22808429326549673,0.31212361799741795,0.34118380782692914,0.2522556020811857,0.23768061749576072,611052.75
2010-03-25,2813.95,1900941,719.15,1055224,372.55,1422800,829.8,2758791,0.013853359754999017,-0.0015272474835127392,0.014846090983383187,0.00138779943281242,0.007140000671920471,1.8331324712550086,1.2724940281341168,1.1704366949418754,0.8399210486360643,1.72420891366064,0.2204426347882753,0.3091871493606694,0.3359923847830253,0.24506328293663923,0.23075145657269244,1784439.0
2010-03-26,2774.85,1138210,717.5,602528,370.75,371766,825.05,998903,-0.013895058547593209,-0.002294375304178531,-0.004831566232720519,-0.005724270908652684,-0.006686317748286236,1.807660988241426,1.2695744492612513,1.1647816525290573,0.8351131130117918,1.7126803049994777,0.2226614632616897,0.30924968213601406,0.33557232791653774,0.24552551602629746,0.23119284441015045,777851.75
2010-03-29,2716.65,1747713,715.6,658065,370.55,396860,811.95,1721633,-0.020974106708470663,-0.002648083623693398,-0.000539447066756571,-0.015877825586327998,-0.010009865746312158,1.7697469137813109,1.266212509953103,1.1641533144831886,0.8218533326585351,1.69553660508008,0.22686003540162505,0.30655479461920965,0.33532854943941576,0.24690338072899795,0.23111861684390717,1131067.75
2010-03-30,2644.1,1331242,701.6,1657965,359.3,575965,800.0,1548580,-0.026705685310952854,-0.019564002235885947,-0.030360275266495762,-0.014717655028019028,-0.022836904460338397,1.7224846096218371,1.2414403255772737,1.1288092994030756,0.809757578824839,1.6568157976208597,0.23384608296587917,0.3094402354231201,0.3410725719777876,0.2491659701320813,0.2361988727041714,1278438.0
2010-03-31,2615.95,1633763,706.95,1780851,358.4,982337,780.65,3541523,-0.01064634469195569,0.0076254275940708105,-0.002504870581686691,-0.02418750000000003,-0.0074283219198929,1.7041464447412142,1.2509068388923228,1.1259817781966666,0.7901715673870132,1.6445084365141678,0.2343930802161623,0.30971420545377676,0.34109954162937883,0.2538919914225443,0.236657904789675,1984618.5
2010-04-01,2670.45,1023375,721.35,642890,356.95,912505,807.8,2890716,0.02083373153156587,0.020369191597708447,-0.004045758928571397,0.03477871004931776,0.01798396856250517,1.7396501742614252,1.2763867999646044,1.1214263273641187,0.8176527152183811,1.674083224537213,0.2380399872828712,0.30973438945162607,0.3411831673110772,0.26327579998796696,0.23908583558575514,1367371.5
2010-04-05,2677.95,914827,722.15,390240,360.8,731516,803.35,1500918,0.002808515418749602,0.0011090316767172759,0.01078582434514641,-0.005508789304283113,0.002298645534082544,1.7445360085990689,1.277802353357509,1.1335218347470908,0.813148438686168,1.677931348464978,0.23801468689407962,0.30816591343711996,0.3386575341154627,0.26364174584251515,0.23822292513902774,884375.25
2010-04-06,2651.25,668601,715.2,461997,346.9,1586461,796.05,1851183,-0.00997031311264207,-0.009624039327009504,-0.038525498891352594,-0.009086948403560169,-0.016801699933641084,1.7271424383570573,1.265504733256651,1.0898523405592178,0.8057594007793913,1.6497392494388197,0.2369519613027016,0.305866024792494,0.34218494514395686,0.2598457408836827,0.23640496680566206,1142060.5
2010-04-07,2643.75,1047610,714.75,800067,346.55,1239954,798.05,1512279,-0.0028288543140028155,-0.0006291946308725205,-0.0010089362928796808,0.0025124049996858577,-0.0004886450595172898,1.7222566040194136,1.264708484473142,1.0887527489789477,0.8077837947264533,1.6489331125050897,0.23217375428965834,0.3034440109333909,0.33948842365699466,0.25257439160065015,0.2315761062779231,1149977.5
2010-04-08,2663.75,903498,716.75,627844,345.1,1296979,799.45,2247219,0.00756501182033098,0.0027981811822315183,-0.004184100418409997,0.0017542760478668207,0.0019833421580048305,1.7352854955864636,1.2682473679554034,1.0841972981463999,0.8092008704893969,1.6522035110628512,0.22663127632847357,0.3015999850982431,0.3362217550199066,0.24822268064199254,0.2271656878497695,1268885.0
2010-04-09,2676.2,1032539,710.55,1024411,343.6,1487257,791.6,1509006,0.004673862036602472,-0.00865015695849325,-0.004346566212692027,-0.009819250734880214,-0.0045355279673657545,1.743395980586952,1.2572768291603933,1.0794847628023847,0.8012551242471783,1.6447098958306456,0.22597505065070694,0.3014029619276899,0.335673790001182,0.24649477086017724,0.22706237161003326,1263303.25
2010-04-12,2683.1,1040706,701.75,612270,345.0,764875,798.1,1434941,0.0025782826395635006,-0.0123847723594398,0.004074505238649495,0.008211217786761038,0.0006198083263835585,1.7478909481775842,1.2417057418384436,1.0838831291234654,0.8078344045751301,1.645729300718567,0.21185188607482178,0.2858332622369316,0.32743788253358985,0.22542834338096668,0.20917260715438446,963198.0
2010-04-13,2781.9,7204425,719.75,1447118,356.75,1606813,820.85,4202458,0.036823077783161295,0.02565016031350198,0.034057971014492816,0.028505199849642837,0.03125910224019973,1.812253672518811,1.2735556931787957,1.1207979893182503,0.8308618857229614,1.697173321189421,0.21148566229388555,0.28338802224690485,0.33014402299006707,0.20789159635006574,0.20525637399653895,3615203.5
2010-04-15,2801.6,2799391,722.15,1305928,356.7,1581698,821.7,2145476,0.007081491067256085,0.003334491142757967,-0.00014015416958657045,0.0010355119693001846,0.0028278350024319165,1.825087130712355,1.2778023533575094,1.1206409048067831,0.8317222531504628,1.7019726473122743,0.2118671367151836,0.27373041077284077,0.3274960011567925,0.20643532180306537,0.2053082408614833,1958123.25
2010-04-16,2788.6,780543,722.1,466035,351.7,675496,815.1,1905479,-0.004640205596801783,-6.923769300004601e-05,-0.01401738155312593,-0.008032128514056214,-0.006689738339245993,1.8166183511937728,1.277713881270453,1.1049324536600662,0.8250417531251578,1.6905868956412013,0.21180453825594883,0.2733707067642314,0.32867239859476055,0.20519095841002652,0.20580163031324106,956888.25
2010-04-19,2751.9,1094362,704.1,466980,348.9,742607,811.95,3473852,-0.013160725812235485,-0.0249272953884504,-0.00796133067955651,-0.003864556496135374,-0.012478477094094442,1.7927103351682363,1.2458639299301009,1.0961357210179046,0.8218533326585351,1.6694909457883664,0.21359712970775413,0.2759486257314554,0.3263466890774742,0.20355761121193583,0.2055707009420226,1444450.25
2010-04-20,2727.3,1192766,695.65,980227,345.35,897707,789.5,6008493,-0.008939278316799304,-0.012001136202244078,-0.010174835196331222,-0.027649485805776308,-0.014691183880287728,1.7766847985407648,1.2309121472175466,1.0849827207037357,0.7991295106027629,1.6449641473173142,0.2106950129406046,0.2760433149849686,0.32685788309415387,0.20404645599980573,0.20573923123079502,2269798.25
2010-04-21,2712.45,812036,705.0,726116,373.9,4616806,785.0,3553745,-0.005444945550544644,0.01344066700208435,0.08266975532068899,-0.005699810006333128,0.02124141669147389,1.7670108465522298,1.2474564274971183,1.174677976751489,0.7945746242218732,1.6799055162130163,0.21045236646503032,0.2755447593314522,0.36863122994276804,0.2043769768325488,0.21042041957718735,2427175.75
2010-04-22,2718.4,872268,704.25,618418,382.45,3748792,785.95,2375558,0.0021935888219137833,-0.0010638297872340718,0.022867076758491534,0.0012101910828026252,0.0063017567189934676,1.7708869417934272,1.2461293461912701,1.2015394282123748,0.7955362113467278,1.6904918720870856,0.20881743949850087,0.2712850332543329,0.3670392218886434,0.20299151016434655,0.20713858217492284,1903759.0
2010-04-23,2726.95,736042,691.9,4843155,387.8,2578929,780.2,2153034,0.0031452324896996675,-0.017536386226482126,0.013988756700222371,-0.007315987022075143,-0.0019295960146588076,1.7764567929383408,1.2242767406883064,1.218347470939362,0.7897160787489244,1.6872299057078932,0.20484675178588302,0.27232099334040805,0.36202559962287373,0.2005426029297737,0.20699200110006838,2577790.0
